"dhs_id","site_id","site_name","latitude","longitude","rural_urban","country","country_id","continent_id","month_start","year_start","month_end","year_end","lower_age","upper_age","examined","positive","pr","species","method","rdt_type","pcr_type","malaria_metrics_available","location_available","permissions_info","citation1","citation2","citation3"
NA,1379,"Sikor Town",1.4823,35.473,"URBAN","Kenya","KEN","Africa",6,2006,9,2006,4,45,14,1,0.0714285714285714,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",NA,NA
NA,1046,"Gesero Primary School",-0.69187,34.67484,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,109,2,0.018348623853211,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,5590,"Mbuyuni",-3.9585,39.5323,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.1,4,21,10,0.476190476190476,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,18594,"Chesawach Primary School",1.22304,35.64349,"UNKNOWN","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,19209,"Mikinduni Primary School",-1.53199,40.03835,"UNKNOWN","Kenya","KEN","Africa",2,2009,2,2009,5,17,109,10,0.0917431192660551,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,15432,"Minuri  Primary School",-0.62083,37.59166,"RURAL","Kenya","KEN","Africa",9,2009,9,2009,5,17,109,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,7538,"Pamanzi",-3.8825,39.1454,"UNKNOWN","Kenya","KEN","Africa",10,2003,10,2003,0.5,4,18,15,0.833333333333333,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,7340,"Cluster 13",-3.8425,39.76,"UNKNOWN","Kenya","KEN","Africa",4,2009,4,2009,0.8,10,5,4,0.8,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,13642,"Osiri",-0.1267,34.6058,"UNKNOWN","Kenya","KEN","Africa",5,1994,5,1994,0,6,258,218,0.844961240310077,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1994). <i>Vitamin A deficiency in Kenya: A report of the national micronutrients survey, 1994.</i> . Nairobi. UNICEF. 1-89",NA,NA
NA,10559,"Ramada Primary School",-2.889,40.02094,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,5,15,108,1,0.00925925925925926,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
NA,13628,"Birongo",-0.7482,34.8902,"UNKNOWN","Kenya","KEN","Africa",10,1999,10,1999,0,5,162,32,0.197530864197531,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwaniki, D.L. (2002). <i>Anaemia and status of iron, vitamin A and zinc in Kenya.</i> . Nairobi. UNICEF. 1-256",NA,NA
NA,9967,"Kalamba",-1.8737,37.5007,"UNKNOWN","Kenya","KEN","Africa",8,2003,8,2003,0.4,4,20,2,0.1,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,12575,"Kapenguria",1.2559,35.1457,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,101,16,0.158415841584158,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,9237,"Kipini Primary School",-2.5213,40.53213,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,105,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,9636,"Tamkal",1.2783,35.1683,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,100,7,0.07,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,16344,"Cluster 26",-3.8205,39.7675,"UNKNOWN","Kenya","KEN","Africa",5,2009,5,2009,2,10,21,1,0.0476190476190476,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,19458,"Burangi Primary School",-3.15931,40.07761,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,3,14,101,6,0.0594059405940594,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C. (2009). <i>Report on the malaria prevalence survey in Malindi.</i> . Malindi. 1-4",NA,NA
NA,22095,"Mazola",-4.0845,39.3068,"UNKNOWN","Kenya","KEN","Africa",9,2003,9,2003,0.2,5,23,20,0.869565217391304,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,13694,"Sirwet",0.3597,35.824,"UNKNOWN","Kenya","KEN","Africa",5,1994,5,1994,0,6,235,1,0.00425531914893617,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA," (1994). <i>Vitamin A deficiency in Kenya: A report of the national micronutrients survey, 1994.</i> . Nairobi. UNICEF. 1-89",NA,NA
NA,312,"Lower Kachola",-0.4752,34.2802,"UNKNOWN","Kenya","KEN","Africa",4,2002,4,2002,1,5,24,11,0.458333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Okech, B.A. (2004). <i>Environmental factors affecting the development of <i>Plasmodium falciparum</i> in <i>Anopheles</i> gambaie mosquitoes.</i> UNKNOWN. . .",NA,NA
NA,2153,"Chesegon",1.3477,35.6502,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,99,4,0.0404040404040404,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,4859,"Bukhalalire",0.3183,34.2828,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.1,5,26,23,0.884615384615385,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,15819,"Kirindo Primary School",-0.16674,34.48287,"RURAL","Kenya","KEN","Africa",3,2007,4,2007,5,14,138,112,0.811594202898551,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .",NA,NA
NA,13456,"Kagio",-0.617,37.249,"RURAL","Kenya","KEN","Africa",11,2001,2,2002,0,9,53,9,0.169811320754717,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Kabutha, C., Kimani, V., Kabuage, L., Gitau, G., Ssennyonga, J., Githure, J., Muthami, L., Kaida, A., Musyoka, L., Kiarie, E. and Oganda, M. (2004).  <b>A transdisciplinary perspective on the links between malaria and agroecosystems in Kenya.</b> <i>Acta Tropica</i>, <b>89</b>(2):171-86",NA,NA
NA,13457,"Murinduko",-0.5667,37.45,"RURAL","Kenya","KEN","Africa",11,2001,2,2002,0,9,63,34,0.53968253968254,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Kabutha, C., Kimani, V., Kabuage, L., Gitau, G., Ssennyonga, J., Githure, J., Muthami, L., Kaida, A., Musyoka, L., Kiarie, E. and Oganda, M. (2004).  <b>A transdisciplinary perspective on the links between malaria and agroecosystems in Kenya.</b> <i>Acta Tropica</i>, <b>89</b>(2):171-86",NA,NA
NA,21012,"Cluster 14",-3.8384,39.7581,"UNKNOWN","Kenya","KEN","Africa",5,2009,5,2009,1,10,10,1,0.1,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,16797,"Kalimoni Primary School",-1.11728,37.01898,"UNKNOWN","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,19564,"Petanguo",-3.53723,39.63331,"UNKNOWN","Kenya","KEN","Africa",10,1985,10,1985,0,99,48,28,0.583333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Ashford, R.W., Craig, P.S. and Oppenheimer, S.J. (1993).  <b>Polyparasitism on the Kenya coast. 2. Spatial heterogeneity in parasite distributions.</b> <i>Annals of Tropical Medicine and Parasitology</i>, <b>87</b>(3):283-93",NA,NA
NA,10076,"Kisui Beach",-0.43991,34.2347,"RURAL","Kenya","KEN","Africa",11,2001,12,2001,1,15,198,62,0.313131313131313,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Okech, B.A. (2004). <i>Environmental factors affecting the development of <i>Plasmodium falciparum</i> in <i>Anopheles</i> gambaie mosquitoes.</i> UNKNOWN. . .",NA,NA
NA,13603,"Igorera sub-location",-0.8791,34.7652,"UNKNOWN","Kenya","KEN","Africa",5,2000,5,2000,0,14,91,13,0.142857142857143,"P. falciparum","RDT","ICT Malaria Dual Test ML03",NA,TRUE,TRUE,NA,"Zurovac, D., . (2000) personal communication.",NA,NA
NA,18932,"Mukunguni",-3.48834,39.9094,"UNKNOWN","Kenya","KEN","Africa",11,1990,11,1991,1,7,5,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., . (1991) personal communication.",NA,NA
NA,18211,"Chando/Mrima Wakuku & Konjora",-3.56476,39.80724,"UNKNOWN","Kenya","KEN","Africa",3,1995,3,1995,1,4,130,57,0.438461538461538,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Marsh, K., . (1995) personal communication.",NA,NA
NA,11575,"Saradidi Primary School",-0.12298,34.38258,"UNKNOWN","Kenya","KEN","Africa",6,2006,11,2006,5,14,74,34,0.459459459459459,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .",NA,NA
NA,1916,"Koiyet Primary School",-0.07057,35.27672,"RURAL","Kenya","KEN","Africa",11,2009,11,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,1172,"Guni Primary School",-0.8037,38.29859,"RURAL","Kenya","KEN","Africa",9,2009,9,2009,5,17,110,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13460,"Karira",-0.6636,37.3486,"RURAL","Kenya","KEN","Africa",8,1990,8,1990,1,9,139,1,0.00719424460431655,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Rapuoda, B.A. (1995). <i>The malaria parasite prevalence rates in settled villages of the Mwea Tebere irrigation scheme.</i> UNKNOWN. Kenyatta University. Nairobi. .",NA,NA
NA,16463,"Matende Primary School",0.26563,34.75392,"UNKNOWN","Kenya","KEN","Africa",9,2009,9,2009,5,17,109,7,0.0642201834862385,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,20564,"Kases",2.0993,35.0364,"UNKNOWN","Kenya","KEN","Africa",6,2006,9,2006,11,43,4,1,0.25,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",NA,NA
NA,5745,"Gadeni Primary School",-2.232,40.17934,"UNKNOWN","Kenya","KEN","Africa",2,2009,2,2009,5,17,110,1,0.00909090909090909,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,7199,"Kararacha/Mpendakula/Chuma",-3.45961,39.89969,"UNKNOWN","Kenya","KEN","Africa",1,1990,9,1991,1,2,4,2,0.5,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., . (1991) personal communication.",NA,NA
NA,16965,"Lokichar",1.5871,35.0096,"UNKNOWN","Kenya","KEN","Africa",6,2006,9,2006,7,35,6,1,0.166666666666667,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Kolaczinski, J.H., Reithinger, R., Worku, D.T., Ocheng, A., Kasimiro, J., Kabatereine, N. and Brooker, S. (2008).  <b>Risk factors of visceral leishmaniasis in East Africa: a case-control study in Pokot territory of Kenya and Uganda.</b> <i>International Journal of Epidemiology</i>, <b>37</b>(2):344-52",NA,NA
NA,16774,"Wera Primary School",-0.14988,34.40806,"RURAL","Kenya","KEN","Africa",10,1998,10,1998,12,18,24,5,0.208333333333333,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Leenstra, T., Petersen, L.T., Kariuki, S.K., Oloo, A.J., Kager, P.A. and ter Kuile, F.O. (2005).  <b>Prevalence and severity of malnutrition and age at menarche; cross-sectional studies in adolescent schoolgirls in western Kenya.</b> <i>European Journal of Clinical Nutrition</i>, <b>59</b>(1):41-8",NA,NA
NA,17902,"Cluster 33",-3.8025,39.7548,"UNKNOWN","Kenya","KEN","Africa",5,2009,5,2009,0.4,10,24,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,10166,"Fanjua Primary School",-1.65841,40.12385,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,110,6,0.0545454545454545,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,17544,"Matieko Academy Primary School",-0.57193,34.7088,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,109,1,0.00917431192660551,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,13462,"Mahigaini",-0.649,37.383,"RURAL","Kenya","KEN","Africa",11,1990,11,1990,1,9,186,8,0.043010752688172,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Rapuoda, B.A. (1995). <i>The malaria parasite prevalence rates in settled villages of the Mwea Tebere irrigation scheme.</i> UNKNOWN. Kenyatta University. Nairobi. .",NA,NA
NA,10240,"Nyasore Primary School",-0.48084,34.88973,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,123,7,0.0569105691056911,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,9086,"Kacheliba Town",1.4888,35.0071,"URBAN","Kenya","KEN","Africa",6,1986,6,1986,0,99,158,36,0.227848101265823,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,21537,"Kiwawa",1.9919,35.0428,"UNKNOWN","Kenya","KEN","Africa",6,1986,6,1986,0,99,137,16,0.116788321167883,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mutero, C.M., Mutinga, M.J., Ngindu, A.M., Kenya, P.R. and Amimo, F.A. (1992).  <b>Visceral leishmaniasis and malaria prevalence in West Pokot District, Kenya.</b> <i>East African Medical Journal</i>, <b>69</b>(1):3-8",NA,NA
NA,15085,"Golbanti Primary School",-2.4561,40.18693,"UNKNOWN","Kenya","KEN","Africa",3,2009,3,2009,5,17,111,0,0,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Gitonga, C. and Brooker, S., . (2009) personal communication.",NA,NA
NA,21361,"Chiferi Primary School",-3.9161,39.61864,"RURAL","Kenya","KEN","Africa",10,2008,10,2008,5,15,107,2,0.0186915887850467,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
NA,19247,"Mwezangombe",-3.60054,39.87046,"UNKNOWN","Kenya","KEN","Africa",7,1989,9,1991,1,7,17,4,0.235294117647059,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Snow, R.W., . (1991) personal communication.",NA,NA
NA,16382,"Kadeki B",0.4049,34.2474,"UNKNOWN","Kenya","KEN","Africa",2,2003,2,2003,0.6,4,19,17,0.894736842105263,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Marsh, V.M. and Abuya, T., . (2004) personal communication.",NA,NA
NA,19967,"Misuuni Primary School",-2.5432,38.1993,"UNKNOWN","Kenya","KEN","Africa",10,1989,1,1990,5,14,260,65,0.25,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Sturrock, R.F., Kariuki, H.C., Thiongo, F.W., Gachare, J.W., Omondi, B.G., Ouma, J.H., Mbugua, G. and Butterworth, A.E. (1996).  <b>Schistosomiasis mansoni in Kenya: relationship between infection and anaemia in schoolchildren at the community level.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>90</b>(1):48-54",NA,NA
NA,7740,"Union Primary School",-0.10056,34.76444,"RURAL","Kenya","KEN","Africa",1,2007,1,2007,2,11,7,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Imbahale, S.S., Githeko, A. and Takken, W., . (2009) personal communication.",NA,NA
NA,5817,"Kasagam Primary School",-0.11397,34.76987,"RURAL","Kenya","KEN","Africa",1,2007,1,2007,2,11,33,2,0.0606060606060606,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Imbahale, S.S., Githeko, A. and Takken, W., . (2009) personal communication.",NA,NA
NA,5725,"Nguka Primary School",-0.14934,34.39279,"RURAL","Kenya","KEN","Africa",10,2006,11,2006,5,14,77,22,0.285714285714286,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Montgomery, S.R., Muok, EM, Mwinzi, PN, Williamson, JM, Secor, WE and Karanja, DM (2008). <i>Estimation of attributable risk of anemia due to schistosomiasis in western Kenya.</i> In: Abstract Book American Society of Tropical Medicine and Hygiene 57th Annual Meeting. New Orleans. .",NA,NA
NA,17314,"Keore Primary School",-0.91981,34.77226,"UNKNOWN","Kenya","KEN","Africa",7,2009,7,2009,4,15,81,3,0.037037037037037,"P. falciparum","RDT","Unknown",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,8436,"Cluster 52",-3.5109,39.8452,"UNKNOWN","Kenya","KEN","Africa",4,2009,4,2009,2,12,19,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,10467,"Garashi Primary School",-3.13117,39.89137,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,3,14,100,4,0.04,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C. (2009). <i>Report on the malaria prevalence survey in Malindi.</i> . Malindi. 1-4",NA,NA
NA,1547,"Jambele Primary School",-1.01127,39.91565,"RURAL","Kenya","KEN","Africa",10,2009,10,2009,5,17,81,0,0,"P. falciparum","RDT","Paracheck PF - Rapid test for p.falciparum Malaria Device Ver. 3 302030025",NA,TRUE,TRUE,NA,"Snow, RW, Noor, A and Gitonga, C, Nairobi. (2009) personal communication.",NA,NA
NA,1749,"Cluster 10",-0.8152,34.7854,"UNKNOWN","Kenya","KEN","Africa",7,2000,7,2000,1,86,117,6,0.0512820512820513,"P. falciparum","RDT","ICT Diagnostics Malaria P.f. ML01",NA,TRUE,TRUE,NA,"Guyatt, H.L., Corlett, S.K., Robinson, T.P., Ochola, S.A. and Snow, R.W. (2002).  <b>Malaria prevention in highland Kenya: indoor residual house-spraying vs. insecticide-treated bednets.</b> <i>Tropical Medicine & International Health</i>, <b>7</b>(4):298-303",NA,NA
NA,13493,"Maziwani",-3.2085,40.0699,"RURAL","Kenya","KEN","Africa",5,1998,5,1998,6,12,100,48,0.48,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mbogo, C.M., Mwangangi, J.M., Nzovu, J., Gu, W., Yan, G., Gunter, J.T., Swalm, C., Keating, J., Regens, J.L., Shililu, J.I., Githure, J.I. and Beier, J.C. (2003).  <b>Spatial and temporal heterogeneity of <i>Anopheles</i> mosquitoes and <i>Plasmodium falciparum</i> transmission along the Kenyan coast.</b> <i>American Journal of Tropical Medicine and Hygiene</i>, <b>68</b>(6):734-42",NA,NA
NA,19037,"Cluster 19",-3.8228,39.7457,"UNKNOWN","Kenya","KEN","Africa",5,2009,5,2009,0.7,10,13,0,0,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,", Kilifi. (2009) personal communication.",NA,NA
NA,10403,"Kilulu Primary School",-4.3962,39.3535,"UNKNOWN","Kenya","KEN","Africa",10,2008,10,2008,5,15,105,0,0,"P. falciparum","RDT","OptiMal-IT",NA,TRUE,TRUE,NA,"Gitonga, CW, Karanja, PN, Kihara, J, Mwanje, M, Juma, E, Snow, RW, Noor, AM and Brooker, S (2010).  <b>Implementing school malaria surveys in Kenya: towards a national surveillance system.</b> <i>Malaria Journal</i>, <b>9</b>(0):306",NA,NA
NA,15357,"Ngerenya (cluster 2)",-3.5051,39.8596,"UNKNOWN","Kenya","KEN","Africa",8,1998,9,1998,0,11,78,31,0.397435897435897,"P. falciparum","Microscopy",NA,NA,TRUE,TRUE,NA,"Mwangi, T.W. (2003). <i>Clinical epidemiology of malaria under differing levels of transmission.</i> UNKNOWN. The Open University: Weatherall Institute of Molecular Medicine. Oxford. .",NA,NA
